S_NO,Date,State_UT,Latitude,Longitude,TotalConfirmed,Death,CuredDischargedMigrated,NewCases,NewDeaths,NewRecovered
3509,30-06-2020,Uttarakhand,30.0668,79.0193,2831,39,2111,8,0,93
3510,30-06-2020,West Bengal,22.9868,87.855,17907,653,11719,624,0,526
3511,02-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,100,0,50,10,0,4
3512,02-07-2020,Andhra Pradesh,15.9129,79.74,15252,193,6988,1361,0,756
3513,02-07-2020,Arunachal Pradesh,28.218,94.7278,195,1,66,8,0,5
3514,02-07-2020,Assam,26.2006,92.9376,8582,12,5851,830,0,518
3515,02-07-2020,Bihar,25.0961,85.3131,10249,70,7946,609,0,556
3516,02-07-2020,Chandigarh,30.7333,76.7794,446,6,367,11,0,18
3517,02-07-2020,Chhattisgarh,21.2787,81.8661,2940,14,2303,179,0,130
3518,02-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,215,0,86,12,0,9
3519,02-07-2020,Delhi,28.7041,77.1025,89802,2803,59992,4641,0,3757
3520,02-07-2020,Goa,15.2993,74.124,1387,4,670,189,0,192
3521,02-07-2020,Gujarat,22.2587,71.1924,33232,1867,24030,1294,0,790
3522,02-07-2020,Haryana,29.0588,76.0856,14941,240,10499,731,0,997
3523,02-07-2020,Himachal Pradesh,31.1048,77.1734,979,10,614,37,0,58
3524,02-07-2020,Jammu and Kashmir,33.7782,76.5762,7695,105,4856,458,0,271
3525,02-07-2020,Jharkhand,23.6102,85.2799,2521,15,1931,95,0,86
3526,02-07-2020,Karnataka,15.3173,75.7139,16514,253,8063,2219,0,380
3527,02-07-2020,Kerala,10.8505,76.2711,4593,24,2439,404,0,287
3528,02-07-2020,Ladakh,34.2996,78.2932,990,1,694,26,0,78
3529,02-07-2020,Madhya Pradesh,22.9734,78.6569,13861,581,10655,491,0,456
3530,02-07-2020,Maharashtra,19.7515,75.7139,180298,8053,93154,10415,0,4194
3531,02-07-2020,Manipur,24.6637,93.9063,1260,0,579,33,0,85
3532,02-07-2020,Meghalaya,25.467,91.3662,52,1,42,5,0,0
3533,02-07-2020,Mizoram,23.1645,92.9376,160,0,123,12,0,68
3534,02-07-2020,Nagaland,26.1584,94.5624,459,0,168,25,0,0
3535,02-07-2020,Odisha,20.9517,85.0985,7316,25,5353,457,0,407
3536,02-07-2020,Puducherry,11.9416,79.8083,714,12,272,95,0,51
3537,02-07-2020,Punjab,31.1471,75.3412,5668,149,3867,250,0,103
3538,02-07-2020,Rajasthan,27.0238,74.2179,18312,421,14574,652,0,956
3539,02-07-2020,Sikkim,27.533,88.5122,101,0,53,13,0,3
3540,02-07-2020,Tamil Nadu,11.1271,78.6569,94049,1264,52926,7825,0,5177
3541,02-07-2020,Telangana,18.1124,79.0193,17357,267,8082,1963,0,2500
3542,02-07-2020,Tripura,23.9408,91.9882,1396,1,1093,16,0,8
3543,02-07-2020,Uttar Pradesh,26.8467,80.9462,24056,718,16629,1228,0,1123
3544,02-07-2020,Uttarakhand,30.0668,79.0193,2947,41,2317,116,0,206
3545,02-07-2020,West Bengal,22.9868,87.855,19170,683,12528,1263,0,809
3546,03-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,109,0,51,9,0,1
3547,03-07-2020,Andhra Pradesh,15.9129,79.74,16097,198,7313,845,0,325
3548,03-07-2020,Arunachal Pradesh,28.218,94.7278,195,1,66,0,0,0
3549,03-07-2020,Assam,26.2006,92.9376,9013,12,6106,431,0,255
3550,03-07-2020,Bihar,25.0961,85.3131,10471,77,8020,222,0,74
3551,03-07-2020,Chandigarh,30.7333,76.7794,450,6,389,4,0,22
3552,03-07-2020,Chhattisgarh,21.2787,81.8661,3013,14,2385,73,0,82
3553,03-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,230,0,89,15,0,3
3554,03-07-2020,Delhi,28.7041,77.1025,92175,2864,63007,2373,0,3015
3555,03-07-2020,Goa,15.2993,74.124,1482,4,734,95,0,64
3556,03-07-2020,Gujarat,22.2587,71.1924,33913,1886,24593,681,0,563
3557,03-07-2020,Haryana,29.0588,76.0856,15509,251,11019,568,0,520
3558,03-07-2020,Himachal Pradesh,31.1048,77.1734,1014,10,628,35,0,14
3559,03-07-2020,Jammu and Kashmir,33.7782,76.5762,7849,115,4974,154,0,118
3560,03-07-2020,Jharkhand,23.6102,85.2799,2584,15,1983,63,0,52
3561,03-07-2020,Karnataka,15.3173,75.7139,18016,272,8334,1502,0,271
3562,03-07-2020,Kerala,10.8505,76.2711,4753,25,2640,160,0,201
3563,03-07-2020,Ladakh,34.2996,78.2932,990,1,730,0,0,36
3564,03-07-2020,Madhya Pradesh,22.9734,78.6569,14106,589,10815,245,0,160
3565,03-07-2020,Maharashtra,19.7515,75.7139,186626,8178,101172,6328,0,8018
3566,03-07-2020,Manipur,24.6637,93.9063,1279,0,617,19,0,38
3567,03-07-2020,Meghalaya,25.467,91.3662,56,1,42,4,0,0
3568,03-07-2020,Mizoram,23.1645,92.9376,162,0,126,2,0,3
3569,03-07-2020,Nagaland,26.1584,94.5624,501,0,182,42,0,14
3570,03-07-2020,Odisha,20.9517,85.0985,7545,27,5502,229,0,149
3571,03-07-2020,Puducherry,11.9416,79.8083,802,12,331,88,0,59
3572,03-07-2020,Punjab,31.1471,75.3412,5784,152,4144,116,0,277
3573,03-07-2020,Rajasthan,27.0238,74.2179,18662,430,14948,350,0,374
3574,03-07-2020,Sikkim,27.533,88.5122,102,0,53,1,0,0
3575,03-07-2020,Tamil Nadu,11.1271,78.6569,98392,1321,56021,4343,0,3095
3576,03-07-2020,Telangana,18.1124,79.0193,18570,275,9069,1213,0,987
3577,03-07-2020,Tripura,23.9408,91.9882,1435,1,1146,39,0,53
3578,03-07-2020,Uttar Pradesh,26.8467,80.9462,24825,735,17221,769,0,592
3579,03-07-2020,Uttarakhand,30.0668,79.0193,2984,42,2405,37,0,88
3580,03-07-2020,West Bengal,22.9868,87.855,19819,699,13037,649,0,509
3581,05-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,119,0,66,10,0,15
3582,05-07-2020,Andhra Pradesh,15.9129,79.74,17699,218,8008,1602,0,695
3583,05-07-2020,Arunachal Pradesh,28.218,94.7278,259,1,76,64,0,10
3584,05-07-2020,Assam,26.2006,92.9376,10668,14,6657,1655,0,551
3585,05-07-2020,Bihar,25.0961,85.3131,11700,89,8686,1229,0,666
3586,05-07-2020,Chandigarh,30.7333,76.7794,460,6,395,10,0,6
3587,05-07-2020,Chhattisgarh,21.2787,81.8661,3161,14,2549,148,0,164
3588,05-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,271,0,96,41,0,7
3589,05-07-2020,Delhi,28.7041,77.1025,97200,3004,68256,5025,0,5249
3590,05-07-2020,Goa,15.2993,74.124,1684,6,825,202,0,91
3591,05-07-2020,Gujarat,22.2587,71.1924,35312,1925,25406,1399,0,813
3592,05-07-2020,Haryana,29.0588,76.0856,16548,260,12257,1039,0,1238
3593,05-07-2020,Himachal Pradesh,31.1048,77.1734,1046,11,704,32,0,76
3594,05-07-2020,Jammu and Kashmir,33.7782,76.5762,8246,127,5143,397,0,169
3595,05-07-2020,Jharkhand,23.6102,85.2799,2739,17,2035,155,0,52
3596,05-07-2020,Karnataka,15.3173,75.7139,21549,335,9244,3533,0,910
3597,05-07-2020,Kerala,10.8505,76.2711,5204,25,3048,451,0,408
3598,05-07-2020,Ladakh,34.2996,78.2932,1005,1,826,15,0,96
3599,05-07-2020,Madhya Pradesh,22.9734,78.6569,14604,598,11234,498,0,419
3600,05-07-2020,Maharashtra,19.7515,75.7139,200064,8671,108082,13438,0,6910
3601,05-07-2020,Manipur,24.6637,93.9063,1325,0,667,46,0,50
3602,05-07-2020,Meghalaya,25.467,91.3662,62,1,43,6,0,1
3603,05-07-2020,Mizoram,23.1645,92.9376,164,0,130,2,0,4
3604,05-07-2020,Nagaland,26.1584,94.5624,563,0,228,62,0,46
3605,05-07-2020,Odisha,20.9517,85.0985,8601,34,5934,1056,0,432
3606,05-07-2020,Puducherry,11.9416,79.8083,802,12,331,0,0,0
3607,05-07-2020,Punjab,31.1471,75.3412,6109,162,4306,325,0,162
3608,05-07-2020,Rajasthan,27.0238,74.2179,19532,447,15640,870,0,692
3609,05-07-2020,Sikkim,27.533,88.5122,103,0,58,1,0,5
3610,05-07-2020,Tamil Nadu,11.1271,78.6569,107001,1450,60592,8609,0,4571
3611,05-07-2020,Telangana,18.1124,79.0193,22312,288,11537,3742,0,2468
3612,05-07-2020,Tripura,23.9408,91.9882,1546,1,1202,111,0,56
3613,05-07-2020,Uttar Pradesh,26.8467,80.9462,26554,773,18154,1729,0,933
3614,05-07-2020,Uttarakhand,30.0668,79.0193,3093,42,2502,109,0,97
3615,05-07-2020,West Bengal,22.9868,87.855,21231,736,14166,1412,0,1129
3616,07-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,141,0,74,22,0,8
3617,07-07-2020,Andhra Pradesh,15.9129,79.74,20019,239,8920,2320,0,912
3618,07-07-2020,Arunachal Pradesh,28.218,94.7278,270,2,92,11,0,16
3619,07-07-2020,Assam,26.2006,92.9376,12160,14,7882,1492,0,1225
3620,07-07-2020,Bihar,25.0961,85.3131,12125,97,8997,425,0,311
3621,07-07-2020,Chandigarh,30.7333,76.7794,489,6,401,29,0,6
3622,07-07-2020,Chhattisgarh,21.2787,81.8661,3305,14,2667,144,0,118
3623,07-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,297,0,114,26,0,18
3624,07-07-2020,Delhi,28.7041,77.1025,100823,3115,72088,3623,0,3832
3625,07-07-2020,Goa,15.2993,74.124,1813,7,1061,129,0,236
3626,07-07-2020,Gujarat,22.2587,71.1924,36772,1960,26315,1460,0,909
3627,07-07-2020,Haryana,29.0588,76.0856,17504,276,13335,956,0,1078
3628,07-07-2020,Himachal Pradesh,31.1048,77.1734,1077,11,763,31,0,59
3629,07-07-2020,Jammu and Kashmir,33.7782,76.5762,8675,138,5318,429,0,175
3630,07-07-2020,Jharkhand,23.6102,85.2799,2847,20,2068,108,0,33
3631,07-07-2020,Karnataka,15.3173,75.7139,25317,401,10527,3768,0,1283
3632,07-07-2020,Kerala,10.8505,76.2711,5622,27,3341,418,0,293
3633,07-07-2020,Ladakh,34.2996,78.2932,1005,1,836,0,0,10
3634,07-07-2020,Madhya Pradesh,22.9734,78.6569,15284,617,11579,680,0,345
3635,07-07-2020,Maharashtra,19.7515,75.7139,211987,9026,115262,11923,0,7180
3636,07-07-2020,Manipur,24.6637,93.9063,1390,0,734,65,0,67
3637,07-07-2020,Meghalaya,25.467,91.3662,80,1,43,18,0,0
3638,07-07-2020,Mizoram,23.1645,92.9376,197,0,133,33,0,3
3639,07-07-2020,Nagaland,26.1584,94.5624,625,0,243,62,0,15
3640,07-07-2020,Odisha,20.9517,85.0985,9526,38,6486,925,0,552
3641,07-07-2020,Puducherry,11.9416,79.8083,802,12,331,0,0,0
3642,07-07-2020,Punjab,31.1471,75.3412,6491,169,4494,382,0,188
3643,07-07-2020,Rajasthan,27.0238,74.2179,20688,461,16278,1156,0,638
3644,07-07-2020,Sikkim,27.533,88.5122,125,0,65,22,0,7
3645,07-07-2020,Tamil Nadu,11.1271,78.6569,114978,1571,66571,7977,0,5979
3646,07-07-2020,Telangana,18.1124,79.0193,25733,306,14781,3421,0,3244
3647,07-07-2020,Tripura,23.9408,91.9882,1680,1,1219,134,0,17
3648,07-07-2020,Uttar Pradesh,26.8467,80.9462,28636,809,19109,2082,0,955
3649,07-07-2020,Uttarakhand,30.0668,79.0193,3161,42,2586,68,0,84
3650,07-07-2020,West Bengal,22.9868,87.855,22987,779,15235,1756,0,1069
3651,08-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,147,0,75,6,0,1
3652,08-07-2020,Andhra Pradesh,15.9129,79.74,21197,252,9745,1178,0,825
3653,08-07-2020,Arunachal Pradesh,28.218,94.7278,276,2,105,6,0,13
3654,08-07-2020,Assam,26.2006,92.9376,12522,14,8329,362,0,447
3655,08-07-2020,Bihar,25.0961,85.3131,12570,104,9284,445,0,287
3656,08-07-2020,Chandigarh,30.7333,76.7794,494,7,401,5,0,0
3657,08-07-2020,Chhattisgarh,21.2787,81.8661,3415,14,2751,110,0,84
3658,08-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,405,0,183,108,0,69
3659,08-07-2020,Delhi,28.7041,77.1025,102831,3165,74217,2008,0,2129
3660,08-07-2020,Goa,15.2993,74.124,1903,8,1156,90,0,95
3661,08-07-2020,Gujarat,22.2587,71.1924,37550,1977,26720,778,0,405
3662,08-07-2020,Haryana,29.0588,76.0856,17999,279,13645,495,0,310
3663,08-07-2020,Himachal Pradesh,31.1048,77.1734,1083,11,790,6,0,27
3664,08-07-2020,Jammu and Kashmir,33.7782,76.5762,8931,143,5399,256,0,81
3665,08-07-2020,Jharkhand,23.6102,85.2799,2996,22,2104,149,0,36
3666,08-07-2020,Karnataka,15.3173,75.7139,26815,416,11098,1498,0,571
3667,08-07-2020,Kerala,10.8505,76.2711,5894,27,3452,272,0,111
3668,08-07-2020,Ladakh,34.2996,78.2932,1041,1,836,36,0,0
3669,08-07-2020,Madhya Pradesh,22.9734,78.6569,15627,622,11768,343,0,189
3670,08-07-2020,Maharashtra,19.7515,75.7139,217121,9250,118558,5134,0,3296
3671,08-07-2020,Manipur,24.6637,93.9063,1430,0,771,40,0,37
3672,08-07-2020,Meghalaya,25.467,91.3662,80,1,43,0,0,0
3673,08-07-2020,Mizoram,23.1645,92.9376,197,0,133,0,0,0
3674,08-07-2020,Nagaland,26.1584,94.5624,625,0,243,0,0,0
3675,08-07-2020,Odisha,20.9517,85.0985,10097,42,6703,571,0,217
3676,08-07-2020,Puducherry,11.9416,79.8083,930,14,434,128,0,103
3677,08-07-2020,Punjab,31.1471,75.3412,6749,175,4554,258,0,60
3678,08-07-2020,Rajasthan,27.0238,74.2179,21404,472,16575,716,0,297
3679,08-07-2020,Sikkim,27.533,88.5122,125,0,70,0,0,5
3680,08-07-2020,Tamil Nadu,11.1271,78.6569,118594,1636,71116,3616,0,4545
3681,08-07-2020,Telangana,18.1124,79.0193,27612,313,16287,1879,0,1506
3682,08-07-2020,Tripura,23.9408,91.9882,1704,1,1248,24,0,29
3683,08-07-2020,Uttar Pradesh,26.8467,80.9462,29968,827,19627,1332,0,518
3684,08-07-2020,Uttarakhand,30.0668,79.0193,3230,43,2621,69,0,35
3685,08-07-2020,West Bengal,22.9868,87.855,23837,804,15790,850,0,555
3686,09-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,149,0,77,2,0,2
3687,09-07-2020,Andhra Pradesh,15.9129,79.74,22259,264,11101,1062,0,1356
3688,09-07-2020,Arunachal Pradesh,28.218,94.7278,287,2,109,11,0,4
3689,09-07-2020,Assam,26.2006,92.9376,13336,16,8729,814,0,400
3690,09-07-2020,Bihar,25.0961,85.3131,13189,107,9554,619,0,270
3691,09-07-2020,Chandigarh,30.7333,76.7794,513,7,402,19,0,1
3692,09-07-2020,Chhattisgarh,21.2787,81.8661,3525,14,2835,110,0,84
3693,09-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,408,0,184,3,0,1
3694,09-07-2020,Delhi,28.7041,77.1025,104864,3213,78199,2033,0,3982
3695,09-07-2020,Goa,15.2993,74.124,2039,8,1207,136,0,51
3696,09-07-2020,Gujarat,22.2587,71.1924,38333,1993,27289,783,0,569
3697,09-07-2020,Haryana,29.0588,76.0856,18690,282,14106,691,0,461
3698,09-07-2020,Himachal Pradesh,31.1048,77.1734,1101,11,833,18,0,43
3699,09-07-2020,Jammu and Kashmir,33.7782,76.5762,9261,149,5567,330,0,168
3700,09-07-2020,Jharkhand,23.6102,85.2799,3096,22,2170,100,0,66
3701,09-07-2020,Karnataka,15.3173,75.7139,28877,470,11876,2062,0,778
3702,09-07-2020,Kerala,10.8505,76.2711,6195,27,3559,301,0,107
3703,09-07-2020,Ladakh,34.2996,78.2932,1041,1,836,0,0,0
3704,09-07-2020,Madhya Pradesh,22.9734,78.6569,16036,629,11987,409,0,219
3705,09-07-2020,Maharashtra,19.7515,75.7139,223724,9448,123192,6603,0,4634
3706,09-07-2020,Manipur,24.6637,93.9063,1435,0,793,5,0,22
3707,09-07-2020,Meghalaya,25.467,91.3662,80,1,43,0,0,0
3708,09-07-2020,Mizoram,23.1645,92.9376,197,0,133,0,0,0
3709,09-07-2020,Nagaland,26.1584,94.5624,657,0,304,32,0,61
3710,09-07-2020,Odisha,20.9517,85.0985,10624,48,7006,527,0,303
3711,09-07-2020,Puducherry,11.9416,79.8083,1008,14,480,78,0,46
3712,09-07-2020,Punjab,31.1471,75.3412,6907,178,4828,158,0,274
3713,09-07-2020,Rajasthan,27.0238,74.2179,22063,482,16866,659,0,291
3714,09-07-2020,Sikkim,27.533,88.5122,133,0,71,8,0,1
3715,09-07-2020,Tamil Nadu,11.1271,78.6569,122350,1700,74167,3756,0,3051
3716,09-07-2020,Telangana,18.1124,79.0193,29536,324,17279,1924,0,992
3717,09-07-2020,Tripura,23.9408,91.9882,1761,1,1324,57,0,76
3718,09-07-2020,Uttar Pradesh,26.8467,80.9462,31156,845,20331,1188,0,704
3719,09-07-2020,Uttarakhand,30.0668,79.0193,3258,46,2650,28,0,29
3720,09-07-2020,West Bengal,22.9868,87.855,24823,827,16291,986,0,501
3721,10-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,151,0,83,2,0,6
3722,10-07-2020,Andhra Pradesh,15.9129,79.74,23814,277,12154,1555,0,1053
3723,10-07-2020,Arunachal Pradesh,28.218,94.7278,302,2,120,15,0,11
3724,10-07-2020,Assam,26.2006,92.9376,14032,22,8729,696,0,0
3725,10-07-2020,Bihar,25.0961,85.3131,13944,115,9816,755,0,262
3726,10-07-2020,Chandigarh,30.7333,76.7794,523,7,403,10,0,1
3727,10-07-2020,Chhattisgarh,21.2787,81.8661,3675,15,2903,150,0,68
3728,10-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,411,0,189,3,0,5
3729,10-07-2020,Delhi,28.7041,77.1025,107051,3258,82226,2187,0,4027
3730,10-07-2020,Goa,15.2993,74.124,2151,9,1273,112,0,66
3731,10-07-2020,Gujarat,22.2587,71.1924,39194,2008,27718,861,0,429
3732,10-07-2020,Haryana,29.0588,76.0856,19369,287,14510,679,0,404
3733,10-07-2020,Himachal Pradesh,31.1048,77.1734,1140,11,846,39,0,13
3734,10-07-2020,Jammu and Kashmir,33.7782,76.5762,9501,154,5695,240,0,128
3735,10-07-2020,Jharkhand,23.6102,85.2799,3246,23,2208,150,0,38
3736,10-07-2020,Karnataka,15.3173,75.7139,31105,486,12833,2228,0,957
3737,10-07-2020,Kerala,10.8505,76.2711,6534,27,3708,339,0,149
3738,10-07-2020,Ladakh,34.2996,78.2932,1055,1,915,14,0,79
3739,10-07-2020,Madhya Pradesh,22.9734,78.6569,16341,634,12232,305,0,245
3740,10-07-2020,Maharashtra,19.7515,75.7139,230599,9667,127259,6875,0,4067
3741,10-07-2020,Manipur,24.6637,93.9063,1450,0,799,15,0,6
3742,10-07-2020,Meghalaya,25.467,91.3662,113,2,66,33,0,23
3743,10-07-2020,Mizoram,23.1645,92.9376,197,0,133,0,0,0
3744,10-07-2020,Nagaland,26.1584,94.5624,673,0,304,16,0,0
3745,10-07-2020,Odisha,20.9517,85.0985,11201,52,7407,577,0,401
3746,10-07-2020,Puducherry,11.9416,79.8083,1151,14,584,143,0,104
3747,10-07-2020,Punjab,31.1471,75.3412,7140,183,4945,233,0,117
3748,10-07-2020,Rajasthan,27.0238,74.2179,22563,491,17070,500,0,204
3749,10-07-2020,Sikkim,27.533,88.5122,134,0,72,1,0,1
3750,10-07-2020,Tamil Nadu,11.1271,78.6569,126581,1765,78161,4231,0,3994
3751,10-07-2020,Telangana,18.1124,79.0193,30946,331,18192,1410,0,913
3752,10-07-2020,Tripura,23.9408,91.9882,1776,1,1338,15,0,14
3753,10-07-2020,Uttar Pradesh,26.8467,80.9462,32362,862,21127,1206,0,796
3754,10-07-2020,Uttarakhand,30.0668,79.0193,3305,46,2672,47,0,22
3755,10-07-2020,West Bengal,22.9868,87.855,25911,854,16826,1088,0,535
3756,11-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,156,0,92,5,0,9
3757,11-07-2020,Andhra Pradesh,15.9129,79.74,25422,292,13194,1608,0,1040
3758,11-07-2020,Arunachal Pradesh,28.218,94.7278,335,2,120,33,0,0
3759,11-07-2020,Assam,26.2006,92.9376,14600,27,9147,568,0,418
3760,11-07-2020,Bihar,25.0961,85.3131,14575,119,10109,631,0,293
3761,11-07-2020,Chandigarh,30.7333,76.7794,539,7,408,16,0,5
3762,11-07-2020,Chhattisgarh,21.2787,81.8661,3767,17,3028,92,0,125
3763,11-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,459,0,211,48,0,22
3764,11-07-2020,Delhi,28.7041,77.1025,109140,3300,84694,2089,0,2468
3765,11-07-2020,Goa,15.2993,74.124,2251,9,1347,100,0,74
3766,11-07-2020,Gujarat,22.2587,71.1924,40069,2022,28147,875,0,429
3767,11-07-2020,Haryana,29.0588,76.0856,19934,290,14904,565,0,394
3768,11-07-2020,Himachal Pradesh,31.1048,77.1734,1171,11,883,31,0,37
3769,11-07-2020,Jammu and Kashmir,33.7782,76.5762,9888,159,5786,387,0,91
3770,11-07-2020,Jharkhand,23.6102,85.2799,3419,23,2224,173,0,16
3771,11-07-2020,Karnataka,15.3173,75.7139,33418,543,13836,2313,0,1003
3772,11-07-2020,Kerala,10.8505,76.2711,6950,27,3820,416,0,112
3773,11-07-2020,Ladakh,34.2996,78.2932,1064,1,917,9,0,2
3774,11-07-2020,Madhya Pradesh,22.9734,78.6569,16657,638,12481,316,0,249
3775,11-07-2020,Maharashtra,19.7515,75.7139,238461,9893,132625,7862,0,5366
3776,11-07-2020,Manipur,24.6637,93.9063,1582,0,832,132,0,33
3777,11-07-2020,Meghalaya,25.467,91.3662,207,2,66,94,0,0
3778,11-07-2020,Mizoram,23.1645,92.9376,226,0,143,29,0,10
3779,11-07-2020,Nagaland,26.1584,94.5624,732,0,304,59,0,0
3780,11-07-2020,Odisha,20.9517,85.0985,11956,56,7972,755,0,565
3781,11-07-2020,Puducherry,11.9416,79.8083,1272,17,637,121,0,53
3782,11-07-2020,Punjab,31.1471,75.3412,7357,187,5017,217,0,72
3783,11-07-2020,Rajasthan,27.0238,74.2179,23174,497,17620,611,0,550
3784,11-07-2020,Sikkim,27.533,88.5122,134,0,80,0,0,8
3785,11-07-2020,Tamil Nadu,11.1271,78.6569,130261,1829,82324,3680,0,4163
3786,11-07-2020,Telangana,18.1124,79.0193,32224,339,19205,1278,0,1013
3787,11-07-2020,Tripura,23.9408,91.9882,1918,1,1372,142,0,34
3788,11-07-2020,Uttar Pradesh,26.8467,80.9462,33700,889,21787,1338,0,660
3789,11-07-2020,Uttarakhand,30.0668,79.0193,3373,46,2706,68,0,34
3790,11-07-2020,West Bengal,22.9868,87.855,27109,880,17348,1198,0,522
3791,12-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,7,0,1
3792,12-07-2020,Andhra Pradesh,15.9129,79.74,27235,309,14393,1813,0,1199
3793,12-07-2020,Arunachal Pradesh,28.218,94.7278,341,2,125,6,0,5
3794,12-07-2020,Assam,26.2006,92.9376,15536,35,9150,936,0,3
3795,12-07-2020,Bihar,25.0961,85.3131,15373,131,10685,798,0,576
3796,12-07-2020,Chandigarh,30.7333,76.7794,555,7,413,16,0,5
3797,12-07-2020,Chhattisgarh,21.2787,81.8661,3897,17,3070,130,0,42
3798,12-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,471,0,226,12,0,15
3799,12-07-2020,Delhi,28.7041,77.1025,110921,3334,87692,1781,0,2998
3800,12-07-2020,Goa,15.2993,74.124,2368,12,1428,117,0,81
3801,12-07-2020,Gujarat,22.2587,71.1924,40941,2032,28649,872,0,502
3802,12-07-2020,Haryana,29.0588,76.0856,20582,297,15394,648,0,490
3803,12-07-2020,Himachal Pradesh,31.1048,77.1734,1182,11,908,11,0,25
3804,12-07-2020,Jammu and Kashmir,33.7782,76.5762,10156,169,5895,268,0,109
3805,12-07-2020,Jharkhand,23.6102,85.2799,3613,23,2243,194,0,19
3806,12-07-2020,Karnataka,15.3173,75.7139,36216,613,14716,2798,0,880
3807,12-07-2020,Kerala,10.8505,76.2711,7438,29,3963,488,0,143
3808,12-07-2020,Ladakh,34.2996,78.2932,1077,1,928,13,0,11
3809,12-07-2020,Madhya Pradesh,22.9734,78.6569,17201,644,12679,544,0,198
3810,12-07-2020,Maharashtra,19.7515,75.7139,246600,10116,136985,8139,0,4360
3811,12-07-2020,Manipur,24.6637,93.9063,1593,0,843,11,0,11
3812,12-07-2020,Meghalaya,25.467,91.3662,207,2,66,0,0,0
3813,12-07-2020,Mizoram,23.1645,92.9376,227,0,150,1,0,7
3814,12-07-2020,Nagaland,26.1584,94.5624,748,0,313,16,0,9
3815,12-07-2020,Odisha,20.9517,85.0985,12526,61,8360,570,0,388
3816,12-07-2020,Puducherry,11.9416,79.8083,1337,18,690,65,0,53
3817,12-07-2020,Punjab,31.1471,75.3412,7587,195,5040,230,0,23
3818,12-07-2020,Rajasthan,27.0238,74.2179,23748,503,17869,574,0,249
3819,12-07-2020,Sikkim,27.533,88.5122,151,0,80,17,0,0
3820,12-07-2020,Tamil Nadu,11.1271,78.6569,134226,1898,85915,3965,0,3591
3821,12-07-2020,Telangana,18.1124,79.0193,33402,348,20919,1178,0,1714
3822,12-07-2020,Tripura,23.9408,91.9882,1949,2,1375,31,0,3
3823,12-07-2020,Uttar Pradesh,26.8467,80.9462,35092,913,22689,1392,0,902
3824,12-07-2020,Uttarakhand,30.0668,79.0193,3417,46,2718,44,0,12
3825,12-07-2020,West Bengal,22.9868,87.855,28453,906,17959,1344,0,611
3826,13-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,163,0,93,0,0,0
3827,13-07-2020,Andhra Pradesh,15.9129,79.74,29168,328,15412,1933,0,1019
3828,13-07-2020,Arunachal Pradesh,28.218,94.7278,359,2,138,18,0,13
3829,13-07-2020,Assam,26.2006,92.9376,16071,35,10426,535,0,1276
3830,13-07-2020,Bihar,25.0961,85.3131,16642,143,11498,1269,0,813
3831,13-07-2020,Chandigarh,30.7333,76.7794,559,8,417,4,0,4
3832,13-07-2020,Chhattisgarh,21.2787,81.8661,4059,19,3153,162,0,83
3833,13-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,479,0,245,8,0,19
3834,13-07-2020,Delhi,28.7041,77.1025,112494,3371,89968,1573,0,2276
3835,13-07-2020,Goa,15.2993,74.124,2453,14,1487,85,0,59
3836,13-07-2020,Gujarat,22.2587,71.1924,41820,2045,29162,879,0,513
3837,13-07-2020,Haryana,29.0588,76.0856,21240,301,15983,658,0,589
3838,13-07-2020,Himachal Pradesh,31.1048,77.1734,1213,11,929,31,0,21
3839,13-07-2020,Jammu and Kashmir,33.7782,76.5762,10513,179,5979,357,0,84
3840,13-07-2020,Jharkhand,23.6102,85.2799,3756,30,2308,143,0,65
3841,13-07-2020,Karnataka,15.3173,75.7139,38843,684,15409,2627,0,693
3842,13-07-2020,Kerala,10.8505,76.2711,7873,31,4095,435,0,132
3843,13-07-2020,Ladakh,34.2996,78.2932,1086,1,928,9,0,0
3844,13-07-2020,Madhya Pradesh,22.9734,78.6569,17632,653,12876,431,0,197
3845,13-07-2020,Maharashtra,19.7515,75.7139,254427,10289,140325,7827,0,3340
3846,13-07-2020,Manipur,24.6637,93.9063,1609,0,896,16,0,53
